Source,Target,Type,Id,Label,Weight,edge-type,MMNT-EdgeType
M28,M76,Undirected,3165,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M77,Undirected,3166,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M32,Undirected,3167,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M29,M33,Undirected,3168,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M34,Undirected,3169,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M29,M35,Undirected,3170,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M41,Undirected,3171,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M42,Undirected,3172,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M44,Undirected,3173,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M46,Undirected,3174,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M48,Undirected,3175,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M29,M49,Undirected,3176,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M29,M51,Undirected,3177,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M29,M55,Undirected,3178,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M56,Undirected,3179,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M60,Undirected,3180,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M29,M62,Undirected,3181,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M34,Undirected,3182,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M36,Undirected,3183,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M44,Undirected,3184,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M46,Undirected,3185,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M49,Undirected,3186,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M51,Undirected,3187,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M60,Undirected,3188,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M30,M63,Undirected,3189,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M32,Undirected,3190,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M38,Undirected,3191,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M42,Undirected,3192,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M47,Undirected,3193,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M51,Undirected,3194,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M57,Undirected,3195,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M31,M65,Undirected,3196,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M33,Undirected,3197,Manuscript-Manuscript,51,,Manuscript<--->Manuscript
M32,M34,Undirected,3198,Manuscript-Manuscript,55,,Manuscript<--->Manuscript
M32,M35,Undirected,3199,Manuscript-Manuscript,8,,Manuscript<--->Manuscript
M32,M36,Undirected,3200,Manuscript-Manuscript,44,,Manuscript<--->Manuscript
M32,M37,Undirected,3201,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M38,Undirected,3202,Manuscript-Manuscript,15,,Manuscript<--->Manuscript
M32,M39,Undirected,3203,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M32,M41,Undirected,3204,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M32,M42,Undirected,3205,Manuscript-Manuscript,53,,Manuscript<--->Manuscript
M32,M43,Undirected,3206,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M44,Undirected,3207,Manuscript-Manuscript,57,,Manuscript<--->Manuscript
M32,M45,Undirected,3208,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M46,Undirected,3209,Manuscript-Manuscript,33,,Manuscript<--->Manuscript
M32,M47,Undirected,3210,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M48,Undirected,3211,Manuscript-Manuscript,69,,Manuscript<--->Manuscript
M32,M49,Undirected,3212,Manuscript-Manuscript,73,,Manuscript<--->Manuscript
M32,M50,Undirected,3213,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M51,Undirected,3214,Manuscript-Manuscript,78,,Manuscript<--->Manuscript
M32,M52,Undirected,3215,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M53,Undirected,3216,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M32,M54,Undirected,3217,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M55,Undirected,3218,Manuscript-Manuscript,40,,Manuscript<--->Manuscript
M32,M56,Undirected,3219,Manuscript-Manuscript,67,,Manuscript<--->Manuscript
M32,M57,Undirected,3220,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M58,Undirected,3221,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M59,Undirected,3222,Manuscript-Manuscript,10,,Manuscript<--->Manuscript
M32,M60,Undirected,3223,Manuscript-Manuscript,39,,Manuscript<--->Manuscript
M32,M61,Undirected,3224,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M62,Undirected,3225,Manuscript-Manuscript,23,,Manuscript<--->Manuscript
M32,M63,Undirected,3226,Manuscript-Manuscript,45,,Manuscript<--->Manuscript
M32,M64,Undirected,3227,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M65,Undirected,3228,Manuscript-Manuscript,18,,Manuscript<--->Manuscript
M32,M67,Undirected,3229,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M70,Undirected,3230,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M32,M76,Undirected,3231,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M32,M77,Undirected,3232,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M34,Undirected,3233,Manuscript-Manuscript,50,,Manuscript<--->Manuscript
M33,M35,Undirected,3234,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M33,M36,Undirected,3235,Manuscript-Manuscript,43,,Manuscript<--->Manuscript
M33,M37,Undirected,3236,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M38,Undirected,3237,Manuscript-Manuscript,20,,Manuscript<--->Manuscript
M33,M39,Undirected,3238,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M41,Undirected,3239,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M33,M42,Undirected,3240,Manuscript-Manuscript,55,,Manuscript<--->Manuscript
M33,M44,Undirected,3241,Manuscript-Manuscript,61,,Manuscript<--->Manuscript
M33,M45,Undirected,3242,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M46,Undirected,3243,Manuscript-Manuscript,36,,Manuscript<--->Manuscript
M33,M47,Undirected,3244,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M48,Undirected,3245,Manuscript-Manuscript,64,,Manuscript<--->Manuscript
M33,M49,Undirected,3246,Manuscript-Manuscript,66,,Manuscript<--->Manuscript
M33,M50,Undirected,3247,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M51,Undirected,3248,Manuscript-Manuscript,52,,Manuscript<--->Manuscript
M33,M52,Undirected,3249,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M33,M54,Undirected,3250,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M55,Undirected,3251,Manuscript-Manuscript,41,,Manuscript<--->Manuscript
M33,M56,Undirected,3252,Manuscript-Manuscript,64,,Manuscript<--->Manuscript
M33,M58,Undirected,3253,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M59,Undirected,3254,Manuscript-Manuscript,17,,Manuscript<--->Manuscript
M33,M60,Undirected,3255,Manuscript-Manuscript,38,,Manuscript<--->Manuscript
M33,M61,Undirected,3256,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M62,Undirected,3257,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M33,M63,Undirected,3258,Manuscript-Manuscript,40,,Manuscript<--->Manuscript
M33,M64,Undirected,3259,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M65,Undirected,3260,Manuscript-Manuscript,18,,Manuscript<--->Manuscript
M33,M67,Undirected,3261,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M70,Undirected,3262,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M33,M76,Undirected,3263,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M33,M77,Undirected,3264,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M35,Undirected,3265,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M34,M36,Undirected,3266,Manuscript-Manuscript,58,,Manuscript<--->Manuscript
M34,M37,Undirected,3267,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M34,M38,Undirected,3268,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M34,M39,Undirected,3269,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M34,M41,Undirected,3270,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M34,M42,Undirected,3271,Manuscript-Manuscript,53,,Manuscript<--->Manuscript
M34,M44,Undirected,3272,Manuscript-Manuscript,58,,Manuscript<--->Manuscript
M34,M45,Undirected,3273,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M46,Undirected,3274,Manuscript-Manuscript,28,,Manuscript<--->Manuscript
M34,M47,Undirected,3275,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M34,M48,Undirected,3276,Manuscript-Manuscript,69,,Manuscript<--->Manuscript
M34,M49,Undirected,3277,Manuscript-Manuscript,64,,Manuscript<--->Manuscript
M34,M50,Undirected,3278,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M51,Undirected,3279,Manuscript-Manuscript,61,,Manuscript<--->Manuscript
M34,M53,Undirected,3280,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M34,M54,Undirected,3281,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M34,M55,Undirected,3282,Manuscript-Manuscript,44,,Manuscript<--->Manuscript
M34,M56,Undirected,3283,Manuscript-Manuscript,76,,Manuscript<--->Manuscript
M34,M58,Undirected,3284,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M59,Undirected,3285,Manuscript-Manuscript,10,,Manuscript<--->Manuscript
M34,M60,Undirected,3286,Manuscript-Manuscript,38,,Manuscript<--->Manuscript
M34,M61,Undirected,3287,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M62,Undirected,3288,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M34,M63,Undirected,3289,Manuscript-Manuscript,60,,Manuscript<--->Manuscript
M34,M64,Undirected,3290,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M65,Undirected,3291,Manuscript-Manuscript,15,,Manuscript<--->Manuscript
M34,M66,Undirected,3292,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M67,Undirected,3293,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M34,M70,Undirected,3294,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M34,M76,Undirected,3295,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M34,M77,Undirected,3296,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M35,M36,Undirected,3297,Manuscript-Manuscript,7,,Manuscript<--->Manuscript
M35,M38,Undirected,3298,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M35,M41,Undirected,3299,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M35,M42,Undirected,3300,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M35,M44,Undirected,3301,Manuscript-Manuscript,7,,Manuscript<--->Manuscript
M35,M46,Undirected,3302,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M35,M48,Undirected,3303,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M35,M49,Undirected,3304,Manuscript-Manuscript,10,,Manuscript<--->Manuscript
M35,M51,Undirected,3305,Manuscript-Manuscript,8,,Manuscript<--->Manuscript
M35,M55,Undirected,3306,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M35,M56,Undirected,3307,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M35,M60,Undirected,3308,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M35,M62,Undirected,3309,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M35,M63,Undirected,3310,Manuscript-Manuscript,7,,Manuscript<--->Manuscript
M35,M65,Undirected,3311,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M36,M37,Undirected,3312,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M36,M38,Undirected,3313,Manuscript-Manuscript,23,,Manuscript<--->Manuscript
M36,M39,Undirected,3314,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M36,M40,Undirected,3315,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M42,Undirected,3316,Manuscript-Manuscript,43,,Manuscript<--->Manuscript
M36,M43,Undirected,3317,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M44,Undirected,3318,Manuscript-Manuscript,51,,Manuscript<--->Manuscript
M36,M46,Undirected,3319,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M36,M47,Undirected,3320,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M36,M48,Undirected,3321,Manuscript-Manuscript,60,,Manuscript<--->Manuscript
M36,M49,Undirected,3322,Manuscript-Manuscript,62,,Manuscript<--->Manuscript
M36,M50,Undirected,3323,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M51,Undirected,3324,Manuscript-Manuscript,49,,Manuscript<--->Manuscript
M36,M52,Undirected,3325,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M36,M53,Undirected,3326,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M36,M54,Undirected,3327,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M36,M55,Undirected,3328,Manuscript-Manuscript,36,,Manuscript<--->Manuscript
M36,M56,Undirected,3329,Manuscript-Manuscript,73,,Manuscript<--->Manuscript
M36,M58,Undirected,3330,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M59,Undirected,3331,Manuscript-Manuscript,14,,Manuscript<--->Manuscript
M36,M60,Undirected,3332,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M36,M61,Undirected,3333,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M62,Undirected,3334,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M63,Undirected,3335,Manuscript-Manuscript,68,,Manuscript<--->Manuscript
M36,M64,Undirected,3336,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M65,Undirected,3337,Manuscript-Manuscript,11,,Manuscript<--->Manuscript
M36,M66,Undirected,3338,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M67,Undirected,3339,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M36,M70,Undirected,3340,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M36,M76,Undirected,3341,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M36,M77,Undirected,3342,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M42,Undirected,3343,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M44,Undirected,3344,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M46,Undirected,3345,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M48,Undirected,3346,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M37,M49,Undirected,3347,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M37,M51,Undirected,3348,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M37,M54,Undirected,3349,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M55,Undirected,3350,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M56,Undirected,3351,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M37,M60,Undirected,3352,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M63,Undirected,3353,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M37,M65,Undirected,3354,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M67,Undirected,3355,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M37,M70,Undirected,3356,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M39,Undirected,3357,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M38,M42,Undirected,3358,Manuscript-Manuscript,30,,Manuscript<--->Manuscript
M38,M44,Undirected,3359,Manuscript-Manuscript,26,,Manuscript<--->Manuscript
M38,M46,Undirected,3360,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M38,M47,Undirected,3361,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M38,M48,Undirected,3362,Manuscript-Manuscript,28,,Manuscript<--->Manuscript
M38,M49,Undirected,3363,Manuscript-Manuscript,27,,Manuscript<--->Manuscript
M38,M50,Undirected,3364,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M51,Undirected,3365,Manuscript-Manuscript,20,,Manuscript<--->Manuscript
M38,M52,Undirected,3366,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M38,M55,Undirected,3367,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M38,M56,Undirected,3368,Manuscript-Manuscript,25,,Manuscript<--->Manuscript
M38,M57,Undirected,3369,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M58,Undirected,3370,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M59,Undirected,3371,Manuscript-Manuscript,13,,Manuscript<--->Manuscript
M38,M63,Undirected,3372,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M38,M64,Undirected,3373,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M65,Undirected,3374,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M71,Undirected,3375,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M76,Undirected,3376,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M38,M77,Undirected,3377,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M42,Undirected,3378,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M39,M44,Undirected,3379,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M39,M46,Undirected,3380,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M47,Undirected,3381,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M48,Undirected,3382,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M49,Undirected,3383,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M50,Undirected,3384,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M51,Undirected,3385,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M52,Undirected,3386,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M55,Undirected,3387,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M56,Undirected,3388,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M58,Undirected,3389,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M63,Undirected,3390,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M39,M64,Undirected,3391,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M76,Undirected,3392,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M39,M77,Undirected,3393,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M40,M48,Undirected,3394,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M40,M49,Undirected,3395,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M40,M56,Undirected,3396,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M41,M42,Undirected,3397,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M41,M44,Undirected,3398,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M41,M45,Undirected,3399,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M41,M46,Undirected,3400,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M41,M48,Undirected,3401,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M41,M49,Undirected,3402,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M41,M51,Undirected,3403,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M41,M55,Undirected,3404,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M41,M56,Undirected,3405,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M41,M59,Undirected,3406,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M41,M60,Undirected,3407,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M41,M62,Undirected,3408,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M41,M65,Undirected,3409,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M42,M43,Undirected,3410,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M44,Undirected,3411,Manuscript-Manuscript,59,,Manuscript<--->Manuscript
M42,M46,Undirected,3412,Manuscript-Manuscript,30,,Manuscript<--->Manuscript
M42,M47,Undirected,3413,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M42,M48,Undirected,3414,Manuscript-Manuscript,66,,Manuscript<--->Manuscript
M42,M49,Undirected,3415,Manuscript-Manuscript,65,,Manuscript<--->Manuscript
M42,M51,Undirected,3416,Manuscript-Manuscript,66,,Manuscript<--->Manuscript
M42,M52,Undirected,3417,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M42,M53,Undirected,3418,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M42,M54,Undirected,3419,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M55,Undirected,3420,Manuscript-Manuscript,52,,Manuscript<--->Manuscript
M42,M56,Undirected,3421,Manuscript-Manuscript,64,,Manuscript<--->Manuscript
M42,M57,Undirected,3422,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M59,Undirected,3423,Manuscript-Manuscript,17,,Manuscript<--->Manuscript
M42,M60,Undirected,3424,Manuscript-Manuscript,32,,Manuscript<--->Manuscript
M42,M61,Undirected,3425,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M62,Undirected,3426,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M42,M63,Undirected,3427,Manuscript-Manuscript,42,,Manuscript<--->Manuscript
M42,M65,Undirected,3428,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M42,M66,Undirected,3429,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M67,Undirected,3430,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M70,Undirected,3431,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M42,M71,Undirected,3432,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M44,Undirected,3433,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M48,Undirected,3434,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M49,Undirected,3435,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M51,Undirected,3436,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M55,Undirected,3437,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M56,Undirected,3438,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M43,M63,Undirected,3439,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M45,Undirected,3440,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M46,Undirected,3441,Manuscript-Manuscript,31,,Manuscript<--->Manuscript
M44,M47,Undirected,3442,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M44,M48,Undirected,3443,Manuscript-Manuscript,71,,Manuscript<--->Manuscript
M44,M49,Undirected,3444,Manuscript-Manuscript,71,,Manuscript<--->Manuscript
M44,M50,Undirected,3445,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M51,Undirected,3446,Manuscript-Manuscript,59,,Manuscript<--->Manuscript
M44,M52,Undirected,3447,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M44,M53,Undirected,3448,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M44,M55,Undirected,3449,Manuscript-Manuscript,46,,Manuscript<--->Manuscript
M44,M56,Undirected,3450,Manuscript-Manuscript,73,,Manuscript<--->Manuscript
M44,M58,Undirected,3451,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M59,Undirected,3452,Manuscript-Manuscript,17,,Manuscript<--->Manuscript
M44,M60,Undirected,3453,Manuscript-Manuscript,35,,Manuscript<--->Manuscript
M44,M61,Undirected,3454,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M62,Undirected,3455,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M44,M63,Undirected,3456,Manuscript-Manuscript,51,,Manuscript<--->Manuscript
M44,M64,Undirected,3457,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M65,Undirected,3458,Manuscript-Manuscript,16,,Manuscript<--->Manuscript
M44,M76,Undirected,3459,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M44,M77,Undirected,3460,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M46,Undirected,3461,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M48,Undirected,3462,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M49,Undirected,3463,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M56,Undirected,3464,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M60,Undirected,3465,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M45,M62,Undirected,3466,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M46,M47,Undirected,3467,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M46,M48,Undirected,3468,Manuscript-Manuscript,34,,Manuscript<--->Manuscript
M46,M49,Undirected,3469,Manuscript-Manuscript,33,,Manuscript<--->Manuscript
M46,M51,Undirected,3470,Manuscript-Manuscript,34,,Manuscript<--->Manuscript
M46,M52,Undirected,3471,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M46,M54,Undirected,3472,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M46,M55,Undirected,3473,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M46,M56,Undirected,3474,Manuscript-Manuscript,36,,Manuscript<--->Manuscript
M46,M59,Undirected,3475,Manuscript-Manuscript,10,,Manuscript<--->Manuscript
M46,M60,Undirected,3476,Manuscript-Manuscript,35,,Manuscript<--->Manuscript
M46,M62,Undirected,3477,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M46,M63,Undirected,3478,Manuscript-Manuscript,16,,Manuscript<--->Manuscript
M46,M65,Undirected,3479,Manuscript-Manuscript,12,,Manuscript<--->Manuscript
M46,M66,Undirected,3480,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M46,M67,Undirected,3481,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M46,M70,Undirected,3482,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M47,M48,Undirected,3483,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M47,M49,Undirected,3484,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M47,M51,Undirected,3485,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M47,M52,Undirected,3486,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M47,M55,Undirected,3487,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M47,M56,Undirected,3488,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
