Source,Target,Type,Id,Label,Weight,edge-type,MMNT-EdgeType
5451,4754,Undirected,2525,Legend-Legend,11,,Legend<--->Legend
5451,4567,Undirected,2526,Legend-Legend,9,,Legend<--->Legend
5451,4545,Undirected,2527,Legend-Legend,14,,Legend<--->Legend
5451,4534,Undirected,2528,Legend-Legend,13,,Legend<--->Legend
5451,4576,Undirected,2529,Legend-Legend,13,,Legend<--->Legend
5451,4699,Undirected,2530,Legend-Legend,11,,Legend<--->Legend
5451,4656,Undirected,2531,Legend-Legend,12,,Legend<--->Legend
5451,4663,Undirected,2532,Legend-Legend,12,,Legend<--->Legend
5451,4756,Undirected,2533,Legend-Legend,12,,Legend<--->Legend
5451,4771,Undirected,2534,Legend-Legend,11,,Legend<--->Legend
5451,5334,Undirected,2535,Legend-Legend,9,,Legend<--->Legend
5451,4707,Undirected,2536,Legend-Legend,12,,Legend<--->Legend
5451,4703,Undirected,2537,Legend-Legend,11,,Legend<--->Legend
5451,4547,Undirected,2538,Legend-Legend,12,,Legend<--->Legend
5451,4623,Undirected,2539,Legend-Legend,12,,Legend<--->Legend
5451,4758,Undirected,2540,Legend-Legend,11,,Legend<--->Legend
5451,4587,Undirected,2541,Legend-Legend,11,,Legend<--->Legend
5451,1507,Undirected,2542,Legend-Legend,8,,Legend<--->Legend
5451,4593,Undirected,2543,Legend-Legend,9,,Legend<--->Legend
5451,4574,Undirected,2544,Legend-Legend,12,,Legend<--->Legend
5451,4719,Undirected,2545,Legend-Legend,13,,Legend<--->Legend
5451,4675,Undirected,2546,Legend-Legend,11,,Legend<--->Legend
5451,333,Undirected,2547,Legend-Legend,11,,Legend<--->Legend
5451,362,Undirected,2548,Legend-Legend,11,,Legend<--->Legend
5451,4540,Undirected,2549,Legend-Legend,12,,Legend<--->Legend
5451,3721,Undirected,2550,Legend-Legend,8,,Legend<--->Legend
5451,4746,Undirected,2551,Legend-Legend,11,,Legend<--->Legend
5451,5554,Undirected,2552,Legend-Legend,10,,Legend<--->Legend
5451,4582,Undirected,2553,Legend-Legend,10,,Legend<--->Legend
5451,1184,Undirected,2554,Legend-Legend,11,,Legend<--->Legend
5451,4592,Undirected,2555,Legend-Legend,7,,Legend<--->Legend
5451,4588,Undirected,2556,Legend-Legend,10,,Legend<--->Legend
5451,4768,Undirected,2557,Legend-Legend,9,,Legend<--->Legend
5451,4573,Undirected,2558,Legend-Legend,8,,Legend<--->Legend
5451,4763,Undirected,2559,Legend-Legend,10,,Legend<--->Legend
5451,4605,Undirected,2560,Legend-Legend,10,,Legend<--->Legend
5451,4753,Undirected,2561,Legend-Legend,9,,Legend<--->Legend
5451,4572,Undirected,2562,Legend-Legend,7,,Legend<--->Legend
5451,787,Undirected,2563,Legend-Legend,7,,Legend<--->Legend
5451,4373,Undirected,2564,Legend-Legend,8,,Legend<--->Legend
5451,4658,Undirected,2565,Legend-Legend,10,,Legend<--->Legend
5451,4741,Undirected,2566,Legend-Legend,9,,Legend<--->Legend
5451,4660,Undirected,2567,Legend-Legend,8,,Legend<--->Legend
5451,4661,Undirected,2568,Legend-Legend,9,,Legend<--->Legend
5451,4569,Undirected,2569,Legend-Legend,7,,Legend<--->Legend
5451,2978,Undirected,2570,Legend-Legend,8,,Legend<--->Legend
5451,4662,Undirected,2571,Legend-Legend,10,,Legend<--->Legend
5451,82,Undirected,2572,Legend-Legend,10,,Legend<--->Legend
5451,85,Undirected,2573,Legend-Legend,9,,Legend<--->Legend
5451,3410,Undirected,2574,Legend-Legend,10,,Legend<--->Legend
5451,4597,Undirected,2575,Legend-Legend,8,,Legend<--->Legend
5451,6380,Undirected,2576,Legend-Legend,3,,Legend<--->Legend
5451,83,Undirected,2577,Legend-Legend,8,,Legend<--->Legend
5451,84,Undirected,2578,Legend-Legend,9,,Legend<--->Legend
5451,4615,Undirected,2579,Legend-Legend,6,,Legend<--->Legend
5451,4595,Undirected,2580,Legend-Legend,7,,Legend<--->Legend
5451,6345,Undirected,2581,Legend-Legend,4,,Legend<--->Legend
5451,74,Undirected,2582,Legend-Legend,7,,Legend<--->Legend
5451,2950,Undirected,2583,Legend-Legend,6,,Legend<--->Legend
5451,4816,Undirected,2584,Legend-Legend,6,,Legend<--->Legend
5451,5809,Undirected,2585,Legend-Legend,6,,Legend<--->Legend
5451,4537,Undirected,2586,Legend-Legend,5,,Legend<--->Legend
5451,376,Undirected,2587,Legend-Legend,4,,Legend<--->Legend
5451,4528,Undirected,2588,Legend-Legend,3,,Legend<--->Legend
5451,4583,Undirected,2589,Legend-Legend,4,,Legend<--->Legend
5451,4655,Undirected,2590,Legend-Legend,4,,Legend<--->Legend
5451,4598,Undirected,2591,Legend-Legend,3,,Legend<--->Legend
5451,4178,Undirected,2592,Legend-Legend,2,,Legend<--->Legend
5451,4594,Undirected,2593,Legend-Legend,2,,Legend<--->Legend
5451,4527,Undirected,2594,Legend-Legend,5,,Legend<--->Legend
5451,4561,Undirected,2595,Legend-Legend,4,,Legend<--->Legend
5451,6687,Undirected,2596,Legend-Legend,4,,Legend<--->Legend
5451,4586,Undirected,2597,Legend-Legend,4,,Legend<--->Legend
5451,4764,Undirected,2598,Legend-Legend,4,,Legend<--->Legend
5451,4633,Undirected,2599,Legend-Legend,2,,Legend<--->Legend
5451,4750,Undirected,2600,Legend-Legend,3,,Legend<--->Legend
5451,4566,Undirected,2601,Legend-Legend,3,,Legend<--->Legend
5451,4733,Undirected,2602,Legend-Legend,2,,Legend<--->Legend
5451,4618,Undirected,2603,Legend-Legend,2,,Legend<--->Legend
5451,6690,Undirected,2604,Legend-Legend,2,,Legend<--->Legend
5451,4589,Undirected,2605,Legend-Legend,1,,Legend<--->Legend
5451,238,Undirected,2606,Legend-Legend,1,,Legend<--->Legend
5451,4570,Undirected,2607,Legend-Legend,2,,Legend<--->Legend
5451,4560,Undirected,2608,Legend-Legend,1,,Legend<--->Legend
5451,4611,Undirected,2609,Legend-Legend,2,,Legend<--->Legend
5451,4585,Undirected,2610,Legend-Legend,2,,Legend<--->Legend
5451,4591,Undirected,2611,Legend-Legend,1,,Legend<--->Legend
5451,4928,Undirected,2612,Legend-Legend,2,,Legend<--->Legend
5451,4598.5,Undirected,2613,Legend-Legend,2,,Legend<--->Legend
5451,463,Undirected,2614,Legend-Legend,1,,Legend<--->Legend
5451,6853,Undirected,2615,Legend-Legend,1,,Legend<--->Legend
5451,4657,Undirected,2616,Legend-Legend,1,,Legend<--->Legend
5451,4599,Undirected,2617,Legend-Legend,1,,Legend<--->Legend
5451,4196,Undirected,2618,Legend-Legend,2,,Legend<--->Legend
5451,5261,Undirected,2619,Legend-Legend,1,,Legend<--->Legend
5451,5329,Undirected,2620,Legend-Legend,1,,Legend<--->Legend
5451,5337,Undirected,2621,Legend-Legend,1,,Legend<--->Legend
5451,938,Undirected,2622,Legend-Legend,1,,Legend<--->Legend
5451,392,Undirected,2623,Legend-Legend,1,,Legend<--->Legend
5451,4617,Undirected,2624,Legend-Legend,1,,Legend<--->Legend
5451,957,Undirected,2625,Legend-Legend,1,,Legend<--->Legend
5451,1792,Undirected,2626,Legend-Legend,1,,Legend<--->Legend
5451,699,Undirected,2627,Legend-Legend,1,,Legend<--->Legend
5451,4988,Undirected,2628,Legend-Legend,1,,Legend<--->Legend
5451,698,Undirected,2629,Legend-Legend,1,,Legend<--->Legend
5451,4765,Undirected,2630,Legend-Legend,1,,Legend<--->Legend
5451,115,Undirected,2631,Legend-Legend,1,,Legend<--->Legend
5451,5278,Undirected,2632,Legend-Legend,1,,Legend<--->Legend
5451,4992,Undirected,2633,Legend-Legend,1,,Legend<--->Legend
5451,5262,Undirected,2634,Legend-Legend,1,,Legend<--->Legend
5451,5263,Undirected,2635,Legend-Legend,1,,Legend<--->Legend
5451,5264,Undirected,2636,Legend-Legend,1,,Legend<--->Legend
4584,4634,Undirected,2637,Legend-Legend,17,,Legend<--->Legend
4584,4652,Undirected,2638,Legend-Legend,18,,Legend<--->Legend
4584,3048,Undirected,2639,Legend-Legend,19,,Legend<--->Legend
4584,4702,Undirected,2640,Legend-Legend,20,,Legend<--->Legend
4584,5339,Undirected,2641,Legend-Legend,19,,Legend<--->Legend
4584,4609,Undirected,2642,Legend-Legend,19,,Legend<--->Legend
4584,4742,Undirected,2643,Legend-Legend,18,,Legend<--->Legend
4584,4579,Undirected,2644,Legend-Legend,19,,Legend<--->Legend
4584,4603,Undirected,2645,Legend-Legend,22,,Legend<--->Legend
4584,4752,Undirected,2646,Legend-Legend,20,,Legend<--->Legend
4584,6852,Undirected,2647,Legend-Legend,15,,Legend<--->Legend
4584,4773,Undirected,2648,Legend-Legend,17,,Legend<--->Legend
4584,4532,Undirected,2649,Legend-Legend,17,,Legend<--->Legend
4584,4728,Undirected,2650,Legend-Legend,19,,Legend<--->Legend
4584,1301,Undirected,2651,Legend-Legend,17,,Legend<--->Legend
4584,4543,Undirected,2652,Legend-Legend,20,,Legend<--->Legend
4584,4732,Undirected,2653,Legend-Legend,16,,Legend<--->Legend
4584,3127,Undirected,2654,Legend-Legend,18,,Legend<--->Legend
4584,6086,Undirected,2655,Legend-Legend,14,,Legend<--->Legend
4584,4772,Undirected,2656,Legend-Legend,18,,Legend<--->Legend
4584,4651,Undirected,2657,Legend-Legend,18,,Legend<--->Legend
4584,4565,Undirected,2658,Legend-Legend,18,,Legend<--->Legend
4584,4590,Undirected,2659,Legend-Legend,17,,Legend<--->Legend
4584,4697,Undirected,2660,Legend-Legend,20,,Legend<--->Legend
4584,5338,Undirected,2661,Legend-Legend,17,,Legend<--->Legend
4584,4731,Undirected,2662,Legend-Legend,16,,Legend<--->Legend
4584,4737,Undirected,2663,Legend-Legend,17,,Legend<--->Legend
4584,4762,Undirected,2664,Legend-Legend,15,,Legend<--->Legend
4584,4614,Undirected,2665,Legend-Legend,14,,Legend<--->Legend
4584,4530,Undirected,2666,Legend-Legend,17,,Legend<--->Legend
4584,4740,Undirected,2667,Legend-Legend,15,,Legend<--->Legend
4584,4704,Undirected,2668,Legend-Legend,17,,Legend<--->Legend
4584,4536,Undirected,2669,Legend-Legend,17,,Legend<--->Legend
4584,133,Undirected,2670,Legend-Legend,16,,Legend<--->Legend
4584,4535,Undirected,2671,Legend-Legend,18,,Legend<--->Legend
4584,4647,Undirected,2672,Legend-Legend,17,,Legend<--->Legend
4584,4745,Undirected,2673,Legend-Legend,17,,Legend<--->Legend
4584,4749,Undirected,2674,Legend-Legend,16,,Legend<--->Legend
4584,4688,Undirected,2675,Legend-Legend,16,,Legend<--->Legend
4584,4620,Undirected,2676,Legend-Legend,17,,Legend<--->Legend
4584,4659,Undirected,2677,Legend-Legend,17,,Legend<--->Legend
4584,4577,Undirected,2678,Legend-Legend,16,,Legend<--->Legend
4584,4767,Undirected,2679,Legend-Legend,16,,Legend<--->Legend
4584,4571,Undirected,2680,Legend-Legend,14,,Legend<--->Legend
4584,4653,Undirected,2681,Legend-Legend,15,,Legend<--->Legend
4584,4549,Undirected,2682,Legend-Legend,16,,Legend<--->Legend
4584,4754,Undirected,2683,Legend-Legend,15,,Legend<--->Legend
4584,4567,Undirected,2684,Legend-Legend,16,,Legend<--->Legend
4584,4545,Undirected,2685,Legend-Legend,18,,Legend<--->Legend
4584,4534,Undirected,2686,Legend-Legend,17,,Legend<--->Legend
4584,4576,Undirected,2687,Legend-Legend,17,,Legend<--->Legend
4584,4699,Undirected,2688,Legend-Legend,14,,Legend<--->Legend
4584,4656,Undirected,2689,Legend-Legend,16,,Legend<--->Legend
4584,4663,Undirected,2690,Legend-Legend,15,,Legend<--->Legend
4584,4756,Undirected,2691,Legend-Legend,15,,Legend<--->Legend
4584,4771,Undirected,2692,Legend-Legend,14,,Legend<--->Legend
4584,5334,Undirected,2693,Legend-Legend,14,,Legend<--->Legend
4584,4707,Undirected,2694,Legend-Legend,14,,Legend<--->Legend
4584,4703,Undirected,2695,Legend-Legend,13,,Legend<--->Legend
4584,4547,Undirected,2696,Legend-Legend,16,,Legend<--->Legend
4584,4623,Undirected,2697,Legend-Legend,13,,Legend<--->Legend
4584,4758,Undirected,2698,Legend-Legend,14,,Legend<--->Legend
4584,4587,Undirected,2699,Legend-Legend,14,,Legend<--->Legend
4584,1507,Undirected,2700,Legend-Legend,10,,Legend<--->Legend
4584,4593,Undirected,2701,Legend-Legend,12,,Legend<--->Legend
4584,4574,Undirected,2702,Legend-Legend,14,,Legend<--->Legend
4584,4719,Undirected,2703,Legend-Legend,16,,Legend<--->Legend
4584,4675,Undirected,2704,Legend-Legend,13,,Legend<--->Legend
4584,333,Undirected,2705,Legend-Legend,14,,Legend<--->Legend
4584,362,Undirected,2706,Legend-Legend,14,,Legend<--->Legend
4584,4540,Undirected,2707,Legend-Legend,14,,Legend<--->Legend
4584,3721,Undirected,2708,Legend-Legend,11,,Legend<--->Legend
4584,4746,Undirected,2709,Legend-Legend,14,,Legend<--->Legend
4584,5554,Undirected,2710,Legend-Legend,11,,Legend<--->Legend
4584,4582,Undirected,2711,Legend-Legend,12,,Legend<--->Legend
4584,1184,Undirected,2712,Legend-Legend,13,,Legend<--->Legend
4584,4592,Undirected,2713,Legend-Legend,11,,Legend<--->Legend
4584,4588,Undirected,2714,Legend-Legend,13,,Legend<--->Legend
4584,4768,Undirected,2715,Legend-Legend,13,,Legend<--->Legend
4584,4573,Undirected,2716,Legend-Legend,12,,Legend<--->Legend
4584,4763,Undirected,2717,Legend-Legend,13,,Legend<--->Legend
4584,4605,Undirected,2718,Legend-Legend,12,,Legend<--->Legend
4584,4753,Undirected,2719,Legend-Legend,11,,Legend<--->Legend
4584,4572,Undirected,2720,Legend-Legend,10,,Legend<--->Legend
4584,787,Undirected,2721,Legend-Legend,11,,Legend<--->Legend
4584,4373,Undirected,2722,Legend-Legend,10,,Legend<--->Legend
4584,4658,Undirected,2723,Legend-Legend,13,,Legend<--->Legend
4584,4741,Undirected,2724,Legend-Legend,12,,Legend<--->Legend
4584,4660,Undirected,2725,Legend-Legend,11,,Legend<--->Legend
4584,4661,Undirected,2726,Legend-Legend,13,,Legend<--->Legend
4584,4569,Undirected,2727,Legend-Legend,9,,Legend<--->Legend
4584,2978,Undirected,2728,Legend-Legend,10,,Legend<--->Legend
4584,4662,Undirected,2729,Legend-Legend,11,,Legend<--->Legend
4584,82,Undirected,2730,Legend-Legend,10,,Legend<--->Legend
4584,85,Undirected,2731,Legend-Legend,9,,Legend<--->Legend
4584,3410,Undirected,2732,Legend-Legend,11,,Legend<--->Legend
4584,4597,Undirected,2733,Legend-Legend,10,,Legend<--->Legend
4584,6380,Undirected,2734,Legend-Legend,5,,Legend<--->Legend
4584,83,Undirected,2735,Legend-Legend,8,,Legend<--->Legend
4584,84,Undirected,2736,Legend-Legend,9,,Legend<--->Legend
4584,4615,Undirected,2737,Legend-Legend,10,,Legend<--->Legend
4584,4595,Undirected,2738,Legend-Legend,9,,Legend<--->Legend
4584,6345,Undirected,2739,Legend-Legend,4,,Legend<--->Legend
4584,74,Undirected,2740,Legend-Legend,7,,Legend<--->Legend
4584,2950,Undirected,2741,Legend-Legend,6,,Legend<--->Legend
4584,4816,Undirected,2742,Legend-Legend,8,,Legend<--->Legend
4584,5809,Undirected,2743,Legend-Legend,9,,Legend<--->Legend
4584,4537,Undirected,2744,Legend-Legend,8,,Legend<--->Legend
4584,376,Undirected,2745,Legend-Legend,5,,Legend<--->Legend
4584,4528,Undirected,2746,Legend-Legend,4,,Legend<--->Legend
4584,4583,Undirected,2747,Legend-Legend,7,,Legend<--->Legend
4584,4655,Undirected,2748,Legend-Legend,6,,Legend<--->Legend
4584,4598,Undirected,2749,Legend-Legend,5,,Legend<--->Legend
4584,4178,Undirected,2750,Legend-Legend,5,,Legend<--->Legend
4584,4594,Undirected,2751,Legend-Legend,4,,Legend<--->Legend
4584,4527,Undirected,2752,Legend-Legend,5,,Legend<--->Legend
4584,4561,Undirected,2753,Legend-Legend,5,,Legend<--->Legend
4584,6687,Undirected,2754,Legend-Legend,5,,Legend<--->Legend
4584,4586,Undirected,2755,Legend-Legend,3,,Legend<--->Legend
4584,4764,Undirected,2756,Legend-Legend,6,,Legend<--->Legend
4584,4633,Undirected,2757,Legend-Legend,3,,Legend<--->Legend
4584,4750,Undirected,2758,Legend-Legend,3,,Legend<--->Legend
4584,4566,Undirected,2759,Legend-Legend,4,,Legend<--->Legend
4584,4733,Undirected,2760,Legend-Legend,3,,Legend<--->Legend
4584,4618,Undirected,2761,Legend-Legend,3,,Legend<--->Legend
4584,6690,Undirected,2762,Legend-Legend,3,,Legend<--->Legend
4584,4589,Undirected,2763,Legend-Legend,3,,Legend<--->Legend
4584,238,Undirected,2764,Legend-Legend,1,,Legend<--->Legend
4584,4570,Undirected,2765,Legend-Legend,4,,Legend<--->Legend
4584,4560,Undirected,2766,Legend-Legend,2,,Legend<--->Legend
4584,4611,Undirected,2767,Legend-Legend,3,,Legend<--->Legend
4584,4585,Undirected,2768,Legend-Legend,3,,Legend<--->Legend
4584,4591,Undirected,2769,Legend-Legend,2,,Legend<--->Legend
4584,4928,Undirected,2770,Legend-Legend,4,,Legend<--->Legend
4584,4598.5,Undirected,2771,Legend-Legend,1,,Legend<--->Legend
4584,463,Undirected,2772,Legend-Legend,2,,Legend<--->Legend
4584,6853,Undirected,2773,Legend-Legend,2,,Legend<--->Legend
4584,4657,Undirected,2774,Legend-Legend,2,,Legend<--->Legend
4584,4599,Undirected,2775,Legend-Legend,1,,Legend<--->Legend
4584,4613,Undirected,2776,Legend-Legend,1,,Legend<--->Legend
4584,4196,Undirected,2777,Legend-Legend,2,,Legend<--->Legend
4584,5261,Undirected,2778,Legend-Legend,2,,Legend<--->Legend
4584,5329,Undirected,2779,Legend-Legend,2,,Legend<--->Legend
4584,5337,Undirected,2780,Legend-Legend,2,,Legend<--->Legend
4584,938,Undirected,2781,Legend-Legend,2,,Legend<--->Legend
4584,392,Undirected,2782,Legend-Legend,2,,Legend<--->Legend
4584,4616,Undirected,2783,Legend-Legend,1,,Legend<--->Legend
4584,5333,Undirected,2784,Legend-Legend,1,,Legend<--->Legend
4584,3408,Undirected,2785,Legend-Legend,1,,Legend<--->Legend
4584,4257,Undirected,2786,Legend-Legend,1,,Legend<--->Legend
4584,4533,Undirected,2787,Legend-Legend,1,,Legend<--->Legend
4584,4617,Undirected,2788,Legend-Legend,1,,Legend<--->Legend
4584,1435,Undirected,2789,Legend-Legend,1,,Legend<--->Legend
4584,957,Undirected,2790,Legend-Legend,1,,Legend<--->Legend
4584,1792,Undirected,2791,Legend-Legend,1,,Legend<--->Legend
4584,4541,Undirected,2792,Legend-Legend,1,,Legend<--->Legend
4584,5010,Undirected,2793,Legend-Legend,1,,Legend<--->Legend
4584,1499,Undirected,2794,Legend-Legend,1,,Legend<--->Legend
4584,6146,Undirected,2795,Legend-Legend,1,,Legend<--->Legend
4584,1305,Undirected,2796,Legend-Legend,1,,Legend<--->Legend
4584,2437,Undirected,2797,Legend-Legend,1,,Legend<--->Legend
4584,2954,Undirected,2798,Legend-Legend,1,,Legend<--->Legend
4584,5728,Undirected,2799,Legend-Legend,1,,Legend<--->Legend
4584,699,Undirected,2800,Legend-Legend,1,,Legend<--->Legend
4584,4526,Undirected,2801,Legend-Legend,1,,Legend<--->Legend
4584,5336,Undirected,2802,Legend-Legend,1,,Legend<--->Legend
4584,226,Undirected,2803,Legend-Legend,1,,Legend<--->Legend
4584,1767,Undirected,2804,Legend-Legend,1,,Legend<--->Legend
4584,2580,Undirected,2805,Legend-Legend,1,,Legend<--->Legend
4584,4988,Undirected,2806,Legend-Legend,1,,Legend<--->Legend
4584,4596,Undirected,2807,Legend-Legend,1,,Legend<--->Legend
4584,4604,Undirected,2808,Legend-Legend,1,,Legend<--->Legend
4584,5517,Undirected,2809,Legend-Legend,1,,Legend<--->Legend
4584,2328,Undirected,2810,Legend-Legend,1,,Legend<--->Legend
4584,236,Undirected,2811,Legend-Legend,1,,Legend<--->Legend
4584,2608,Undirected,2812,Legend-Legend,1,,Legend<--->Legend
4584,1500,Undirected,2813,Legend-Legend,1,,Legend<--->Legend
4584,3574,Undirected,2814,Legend-Legend,1,,Legend<--->Legend
4584,4385,Undirected,2815,Legend-Legend,1,,Legend<--->Legend
4584,1209,Undirected,2816,Legend-Legend,1,,Legend<--->Legend
4584,4258,Undirected,2817,Legend-Legend,1,,Legend<--->Legend
4584,698,Undirected,2818,Legend-Legend,1,,Legend<--->Legend
4584,4765,Undirected,2819,Legend-Legend,1,,Legend<--->Legend
4584,2965,Undirected,2820,Legend-Legend,1,,Legend<--->Legend
4584,147,Undirected,2821,Legend-Legend,1,,Legend<--->Legend
4584,6698,Undirected,2822,Legend-Legend,1,,Legend<--->Legend
4584,6377,Undirected,2823,Legend-Legend,1,,Legend<--->Legend
4584,115,Undirected,2824,Legend-Legend,1,,Legend<--->Legend
4584,3463,Undirected,2825,Legend-Legend,1,,Legend<--->Legend
4584,4580,Undirected,2826,Legend-Legend,1,,Legend<--->Legend
4584,4219,Undirected,2827,Legend-Legend,1,,Legend<--->Legend
4584,555,Undirected,2828,Legend-Legend,1,,Legend<--->Legend
4584,5278,Undirected,2829,Legend-Legend,1,,Legend<--->Legend
4584,5262,Undirected,2830,Legend-Legend,1,,Legend<--->Legend
4584,5263,Undirected,2831,Legend-Legend,1,,Legend<--->Legend
4584,5264,Undirected,2832,Legend-Legend,1,,Legend<--->Legend
4584,6085,Undirected,2833,Legend-Legend,1,,Legend<--->Legend
4634,4652,Undirected,2834,Legend-Legend,14,,Legend<--->Legend
4634,3048,Undirected,2835,Legend-Legend,13,,Legend<--->Legend
4634,4702,Undirected,2836,Legend-Legend,13,,Legend<--->Legend
4634,5339,Undirected,2837,Legend-Legend,15,,Legend<--->Legend
4634,4609,Undirected,2838,Legend-Legend,15,,Legend<--->Legend
4634,4742,Undirected,2839,Legend-Legend,14,,Legend<--->Legend
4634,4579,Undirected,2840,Legend-Legend,13,,Legend<--->Legend
4634,4603,Undirected,2841,Legend-Legend,16,,Legend<--->Legend
4634,4752,Undirected,2842,Legend-Legend,15,,Legend<--->Legend
4634,6852,Undirected,2843,Legend-Legend,14,,Legend<--->Legend
4634,4773,Undirected,2844,Legend-Legend,14,,Legend<--->Legend
4634,4532,Undirected,2845,Legend-Legend,13,,Legend<--->Legend
4634,4728,Undirected,2846,Legend-Legend,14,,Legend<--->Legend
4634,1301,Undirected,2847,Legend-Legend,13,,Legend<--->Legend
4634,4543,Undirected,2848,Legend-Legend,14,,Legend<--->Legend
4634,4732,Undirected,2849,Legend-Legend,13,,Legend<--->Legend
4634,3127,Undirected,2850,Legend-Legend,13,,Legend<--->Legend
4634,6086,Undirected,2851,Legend-Legend,13,,Legend<--->Legend
4634,4772,Undirected,2852,Legend-Legend,14,,Legend<--->Legend
4634,4651,Undirected,2853,Legend-Legend,13,,Legend<--->Legend
4634,4565,Undirected,2854,Legend-Legend,14,,Legend<--->Legend
4634,4590,Undirected,2855,Legend-Legend,12,,Legend<--->Legend
4634,4697,Undirected,2856,Legend-Legend,14,,Legend<--->Legend
4634,5338,Undirected,2857,Legend-Legend,13,,Legend<--->Legend
4634,4731,Undirected,2858,Legend-Legend,13,,Legend<--->Legend
4634,4737,Undirected,2859,Legend-Legend,16,,Legend<--->Legend
4634,4762,Undirected,2860,Legend-Legend,18,,Legend<--->Legend
4634,4614,Undirected,2861,Legend-Legend,12,,Legend<--->Legend
4634,4530,Undirected,2862,Legend-Legend,13,,Legend<--->Legend
4634,4740,Undirected,2863,Legend-Legend,11,,Legend<--->Legend
4634,4704,Undirected,2864,Legend-Legend,12,,Legend<--->Legend
4634,4536,Undirected,2865,Legend-Legend,11,,Legend<--->Legend
4634,133,Undirected,2866,Legend-Legend,11,,Legend<--->Legend
4634,4535,Undirected,2867,Legend-Legend,12,,Legend<--->Legend
4634,4647,Undirected,2868,Legend-Legend,13,,Legend<--->Legend
4634,4745,Undirected,2869,Legend-Legend,14,,Legend<--->Legend
4634,4749,Undirected,2870,Legend-Legend,13,,Legend<--->Legend
4634,4688,Undirected,2871,Legend-Legend,14,,Legend<--->Legend
4634,4620,Undirected,2872,Legend-Legend,14,,Legend<--->Legend
4634,4659,Undirected,2873,Legend-Legend,13,,Legend<--->Legend
4634,4577,Undirected,2874,Legend-Legend,16,,Legend<--->Legend
4634,4767,Undirected,2875,Legend-Legend,15,,Legend<--->Legend
4634,4571,Undirected,2876,Legend-Legend,10,,Legend<--->Legend
